post_id,fact_check_id
22019,134316
12121,134316
14332,134316
12508,134316
23436,134321
23728,134321
23345,134325
18970,134326
4800,134405
4800,154211
21662,134406
22885,134406
22902,134406
3400,134418
12217,134418
19468,134418
24675,134439
920,134498
11308,134511
11309,134511
167,134543
19963,134563
19962,134565
26552,134579
7803,134581
7804,134581
2671,134596
27708,134596
26553,134596
2670,134596
21608,134665
4666,134739
21828,134739
24850,135059
8101,135617
13928,135617
20025,135682
3143,135684
1621,135688
21198,135691
16030,135705
19639,135705
20045,135705
6577,135709
24867,135711
11297,135720
7885,135723
3809,135724
7848,135724
11255,135724
14452,135724
20745,135724
11349,135732
11624,135732
1728,135893
19420,135893
19511,135904
223,135910
14408,135912
3500,135913
20039,135921
20039,199722
19739,135926
19428,135928
19428,200520
15051,135929
25233,135933
25012,135933
4128,193349
25690,135939
16929,135942
823,135955
10952,135955
14163,135957
6741,135970
6744,135970
10927,135970
24529,135973
4221,135975
11015,135975
18900,135993
21858,135993
16398,135996
19710,135996
1560,136003
26425,136003
26502,136003
2138,136007
20110,136007
20165,136007
11613,136015
7882,136016
11652,136016
13758,136016
7352,136017
7352,199131
11504,136017
11504,199131
11835,136017
11835,199131
21150,136017
21150,199131
7254,136022
18340,136022
7477,136023
5401,136026
3413,136027
7122,136027
22046,136027
16958,136036
19431,136036
21600,136036
2044,136047
14220,136047
19349,136047
21196,136047
21572,136049
25269,193334
2092,136054
10593,136054
21621,136057
27954,136066
26712,136066
26657,136066
6950,136067
5803,136072
20540,136072
7359,136074
19644,136074
26477,136076
26478,136076
26481,136076
1134,136077
3107,136077
16255,136077
332,136086
6769,136086
21902,136086
26430,136087
26524,136087
11968,136088
2966,136091
5203,136092
12863,136092
19239,136096
1279,136098
7878,136098
26277,136099
26468,136099
5332,136108
5764,136109
568,136110
22893,136111
4409,136119
6742,136126
18636,136133
7828,136143
7828,144096
25702,136143
25702,144096
6516,136147
21865,136147
3130,136151
18625,136151
5938,136182
12689,136183
12689,136184
19137,136185
8291,136193
20136,136193
20089,136220
2134,136223
4159,136223
9256,136223
13175,136223
1401,136226
7929,136226
20818,136227
20818,151686
24283,136250
6934,136269
16466,136270
5223,136271
21279,136272
750,136274
10624,136274
8961,136275
6541,136276
8225,136278
8226,136278
14381,136278
11151,136280
21008,136280
18984,136281
21273,136281
11190,136300
12787,136300
19054,136343
22815,136343
9512,136343
8697,136343
16933,136359
19617,136359
2266,136375
18761,136375
20173,136377
11619,136378
11865,136378
15269,136378
15319,136378
1281,136379
13037,136390
19595,136391
20164,136391
24265,136391
13518,136400
25643,136400
27698,136411
2087,136416
671,136497
2141,136497
20187,136497
8370,136509
3179,136511
3180,136511
20189,136514
20190,136514
15485,136516
8270,136523
12438,136523
5338,136529
21855,136529
10180,136549
20620,136549
4824,136552
8425,136552
15803,136552
20197,136552
14299,136599
17558,136599
20786,136599
20222,136626
7170,136636
25631,136637
25632,136637
16165,136641
18741,136657
20639,136676
4990,136678
17753,136678
7492,136681
7880,136682
15290,136682
17294,136682
21532,136682
4937,136684
10168,136684
20688,136684
7489,136688
3170,136697
27761,136698
7452,136704
20015,136710
17572,136713
22254,136714
27371,136715
20246,136719
3736,136721
17801,136721
17802,136721
3505,136723
27529,136723
3596,136724
9657,136725
12732,136725
19148,136726
21062,136729
3563,136732
20248,136732
3568,136733
6996,136735
10112,136736
6325,136758
27519,136758
27384,136759
746,136761
746,137058
962,136761
962,137058
13029,136762
27731,136762
20017,136763
20918,136766
7519,136769
18618,136769
6216,136771
601,136773
7375,136773
9688,136776
9643,136787
1916,136790
27295,136802
27119,136818
889,136829
8892,136829
8893,136829
9277,136829
15263,136829
27665,136829
6750,136830
7080,136830
900,136842
8255,136843
20255,136844
6829,136845
18195,136845
18196,136845
2893,136850
8891,136850
17288,136850
13306,136851
19910,136853
27576,136854
11186,136857
11186,136859
13618,136862
20256,136864
26874,136888
26876,136888
27802,136888
7460,136893
86,136895
6471,136903
20262,136903
20263,136903
241,136908
10178,136911
19862,136911
18131,136919
18132,136919
6069,136935
15969,136939
11904,136949
17224,136949
22390,136952
22391,136952
19789,136953
6789,136956
8687,136956
19926,136965
10116,136974
3797,136978
20788,136978
16307,136982
15297,136992
9740,136994
22101,136996
14571,136999
3801,137000
14314,137000
10137,137002
10137,137039
10138,137002
10138,137039
19861,137002
19861,137039
7223,137003
18825,137009
10433,137012
18956,137014
3040,137025
19090,137025
12149,137026
12150,137026
12151,137026
5508,137030
17165,137030
17367,137030
17888,137030
17889,137030
19784,137030
22347,137030
7066,137031
10039,137034
10092,137034
11927,137034
4698,137048
8132,137052
21586,137061
27509,137061
16140,137063
2921,137064
21484,137064
28053,137064
15073,137069
20362,137069
23265,137070
17415,137084
22037,137088
555,137092
878,137092
15151,137092
14434,137093
14435,137093
14773,137094
11875,137113
11875,137127
3228,137118
20274,137119
26020,137119
4619,137122
25924,137126
26768,137126
20268,137128
20408,137128
27115,137128
9172,137132
9705,137132
106,137133
14425,137133
20083,137135
16341,137137
20242,137137
20275,137137
10526,137138
17099,137138
14742,137144
14744,137144
25961,137145
516,137152
28065,137156
20865,137165
6213,137167
11882,137168
590,137174
713,137174
8052,137174
11564,137174
12611,137174
14475,137174
18672,137175
18673,137175
9943,137179
9308,137183
3555,137185
9362,137185
20287,137186
15474,137188
16668,137189
3569,137191
5353,137191
11886,137194
12942,137194
17197,137194
17198,137194
27473,137194
7447,137195
2113,137197
13587,137197
17183,137197
27503,137197
3622,137200
13918,137200
9934,137202
20293,137211
13588,137212
25793,137221
9921,137227
9922,137227
9923,137227
18930,137230
5510,137232
16394,137232
13493,137234
4817,137235
27479,137235
27480,137235
27482,137239
10038,137256
10101,137256
26893,137259
13415,137262
9636,137264
3626,137272
13674,137278
18505,137282
28024,137286
6020,137287
20747,137287
10294,137288
17914,137288
6385,137289
10203,137289
16559,137289
17400,137289
18647,137292
10437,137299
13061,137301
26960,137305
26961,137305
26962,137305
13531,137308
1184,137314
16830,137316
13823,137317
4455,137318
22261,137319
9197,137321
22249,137321
13582,137325
6246,137327
20303,137327
26951,137332
21433,137339
7456,137347
20759,137347
21815,137348
18415,137359
3184,137360
3613,137360
9195,137360
15650,137361
19772,137363
14012,137365
14883,137365
9543,137370
13270,137387
27523,137388
3732,137389
6141,137392
3116,137393
3722,137394
11311,137394
3593,137395
3593,147750
21678,137395
21678,147750
3394,137396
14696,137399
22108,137402
10671,137403
17084,137403
16355,137412
13680,137416
13680,155795
2181,137417
7454,137419
14897,137420
16300,137426
3608,137432
8870,137432
9567,137432
14389,137440
13410,137449
20245,137451
20245,147313
19843,137453
14770,137454
17019,137454
22050,137454
10094,137483
14588,137483
9914,137484
16299,137494
10037,137496
15147,137496
15148,137496
17292,137496
2800,137497
11769,137499
11770,137499
917,137507
1383,137507
13420,137507
1424,137508
7028,137508
17253,137508
26001,137513
10728,137517
6563,137518
6564,137518
20037,137541
9841,137542
14276,137546
8944,137551
20424,137551
9270,137552
13187,137553
9426,137575
13041,137575
2829,137580
2830,137580
9294,137580
17567,137582
17568,137582
933,137592
9641,137592
3289,137593
3681,137593
8415,137593
26793,137593
1807,137604
6177,137607
4368,137608
20335,137608
7240,137610
7241,137610
12994,137615
13393,137615
17331,137616
5732,137620
6430,137627
8321,137627
16598,137627
6565,137628
18453,137629
11961,137632
3770,137633
4477,137633
14281,137634
15898,137638
13417,137642
13417,137643
5586,137646
11956,137646
25882,137659
9576,137666
9577,137666
14271,137666
9967,137669
9968,137669
3580,137677
20329,137677
20330,137677
20941,137677
25781,137677
27939,137678
27940,137678
10123,137679
585,137681
16423,137681
20331,137681
16319,137696
9361,137701
16803,137702
14082,137703
19867,137703
19868,137703
9202,137708
13128,137708
902,137710
9201,137710
2368,137728
20427,137733
14054,137740
17300,137791
13448,137879
20366,137893
8828,137898
2802,137901
7510,137901
18801,137902
19074,137903
6474,137912
13742,137916
12709,137917
22412,137918
5264,137919
6286,137920
6231,137923
18810,137923
7491,137925
3644,137933
7404,137935
4543,137936
7451,137936
16375,137939
11576,137941
13570,137941
8092,137944
8092,138215
2834,137947
26911,137953
27186,137955
17195,137957
7078,137963
20350,137965
25844,137965
11777,137977
20355,137978
26842,137985
20068,137987
6227,137988
27139,137989
3233,137990
14496,137992
14496,138014
14495,137992
14495,138014
3096,137993
20795,137994
8038,137997
20261,138000
12571,138001
7443,138002
13285,138002
21110,138003
3129,138005
5336,138010
5337,138010
341,138011
22388,138013
13586,138017
12946,138022
2203,138026
9550,138027
27841,138027
21821,138028
505,138034
12466,138034
16443,138035
27305,138037
5677,138041
12933,138041
1708,138043
3599,138048
21733,138048
17574,138049
573,138052
25904,138055
25873,138056
25874,138056
5329,138057
1405,138058
7271,138065
1619,138067
2317,138069
2318,138069
6913,138075
11894,138075
13196,138075
16665,138077
16566,138079
17337,138079
21843,138081
13560,138082
16565,138083
13960,138085
14669,138088
3934,138090
17336,138090
20849,138091
402,138092
17215,138094
13603,138095
13604,138095
13605,138095
23161,138097
3769,138100
12024,138103
14015,138106
13555,138107
1655,138111
7488,138113
9645,138117
27533,138117
14025,138118
16563,138120
16444,138121
16808,138122
2151,138124
14445,138126
13705,138128
7468,138129
7091,138130
5609,138135
6988,138136
20911,138136
4925,138138
7176,138138
7178,138138
7503,138138
7507,138138
13695,138138
19646,138138
19648,138138
7856,138142
1309,138146
9073,138149
17407,138149
15757,138150
16891,138182
17193,138182
10330,138184
12464,138185
610,138187
10202,138187
21955,138188
20501,138189
4581,138198
17710,138199
14323,138203
17758,138204
94,138205
4992,138209
13407,138212
25688,138213
15853,138214
3635,138216
11767,138216
21995,138216
10322,138217
20130,138217
20443,138217
7811,138224
20913,138224
27108,138225
3172,138226
6417,138226
27618,138227
27114,138230
13400,138242
13086,138243
21683,138245
3559,138260
11891,138260
12469,138265
15855,138266
7268,138268
22047,138272
15385,138276
27231,138277
14489,138283
13598,138285
7334,138288
21504,138288
8187,138292
7088,138293
976,138301
13088,138303
13260,138307
2774,138308
1935,138341
17313,138341
5886,138350
6670,138350
12711,138350
17418,138416
19261,138420
19261,199708
217,138424
1995,138424
2131,138424
2132,138424
11333,138424
17536,138424
12529,138426
15847,138426
1924,138429
13631,138456
11838,138462
2003,138472
15805,138472
13070,138520
15357,138520
18561,138570
13294,138621
20085,138642
2122,138676
12171,138676
15449,138676
27884,138702
1735,138707
8549,138707
8551,138707
10464,138707
15709,138707
21331,138707
20430,138708
20422,138716
13964,138726
20435,138727
20436,138727
10729,138728
5105,138748
10124,138748
8936,138756
8937,138756
8938,138756
8939,138756
1743,138760
6323,138760
1035,138765
15213,138777
8626,138780
8695,138780
18358,138780
19577,138780
665,138783
6678,138811
5154,138843
7304,138843
17428,138843
4114,138859
17062,138859
20834,138859
2379,139019
2914,139019
16849,139019
13321,139029
13321,140945
20552,139035
14241,139048
15748,139048
27549,139063
20580,139091
16238,139110
16239,139110
16663,139110
6120,139122
740,139152
8719,139153
273,139159
276,139159
18640,139159
19174,139159
1232,139163
9813,139192
11434,139192
22431,139192
574,139230
17232,139230
18317,139230
20484,139274
7413,139301
7414,139301
5385,139308
5098,139325
1322,139354
20298,139354
22337,139354
8456,139359
8073,139364
13416,139365
13429,139365
13504,139365
8308,139375
2734,139377
1721,139382
27401,139382
5996,139385
8276,139385
9292,139385
19990,139385
10518,139386
15299,139388
3343,139392
7792,139392
7793,139392
10394,139393
21441,139393
11711,139395
13184,139395
14062,139397
386,139398
16772,139398
16087,139399
17335,139400
21412,139400
13183,139401
8426,139404
16134,139404
1344,139406
2902,139406
22296,139406
6995,139407
10936,139410
13038,139410
12167,139412
8657,139506
12505,139506
16051,139506
16500,139506
17582,139509
17721,139514
14031,139518
9824,139556
14698,139564
20757,139577
17981,139605
17982,139605
17983,139605
21724,139605
22360,139605
2948,139606
8804,139606
20624,139606
20765,139606
22059,139606
1814,139610
20627,139610
20503,139638
7674,139656
13135,139674
20635,139697
24756,139766
24768,139766
24845,139766
24592,139768
24795,139768
12122,139807
6140,139832
20672,139833
20673,139833
15690,139841
25654,139841
27608,139841
25171,193534
12593,139879
14779,139939
6841,139948
15818,139948
16740,139948
5143,139951
18202,139953
21887,140004
3433,140010
21794,140011
11150,140030
11150,140031
4984,140072
6442,140072
12570,140117
10309,140132
10309,140133
22098,140163
3865,140182
9658,140182
2200,140201
10270,140201
12042,140201
20726,140201
20725,140202
27318,140202
7649,140205
10227,140205
12282,140205
21362,140205
1234,140211
1926,140211
21065,140211
5036,140212
15586,140212
15587,140212
20611,140212
25723,140216
16630,140217
4199,140257
20876,140283
5713,140325
5713,141527
5438,140326
5438,141526
10369,140326
10369,141526
10370,140326
10371,140326
10757,140338
3387,140353
12637,140370
14366,140424
16479,140424
11257,140440
11257,144421
11258,140440
11258,144421
3983,140445
6477,140479
6477,142965
6477,142966
6919,140479
6919,142965
6919,142966
18244,140552
12839,140562
13770,140571
21653,140571
10570,140656
1838,140693
8445,140693
8452,140693
21517,140693
19033,140697
21090,140697
21091,140697
21091,141781
10566,141781
20137,140721
19142,140741
20380,140744
21964,140745
2108,140749
19098,140749
20743,140749
12814,140751
6116,140754
6116,145128
12701,140756
12882,140757
17975,140757
18954,140761
18277,140764
11559,140856
7702,140903
3060,140913
10033,140914
10744,140914
13805,140914
22373,140914
17228,140915
17416,140920
25792,140920
13317,140922
16944,140922
22198,140923
2426,140924
4401,140924
13213,140926
13213,140993
17374,140927
17696,140927
13499,140928
560,140929
7010,140930
9562,140930
11266,140932
11536,140933
9520,140936
11165,140938
3490,140940
18020,140940
8258,140941
8259,140941
26975,140946
27362,140948
3288,140949
9253,140949
18122,140950
25958,140950
3502,140951
3502,152501
13243,140951
13243,152501
20872,140951
20872,152501
10990,140952
8424,140953
17446,140953
18876,140953
6002,140957
17689,140957
3742,140958
18101,140959
5239,140960
6128,140960
9632,140960
22181,140960
22080,140964
4244,140965
10164,140965
16263,140965
9829,140970
9830,140970
15309,140970
21731,140970
7903,140971
10337,140973
1658,140974
25876,140974
3069,140975
3271,140975
1305,140976
19899,140976
25992,140976
6144,140977
7636,140978
11082,140978
9034,140979
27527,140979
11944,140982
14390,140982
25645,140982
7261,140985
16324,140985
9677,140986
13251,140988
25908,140988
9663,140990
3478,140991
18038,140991
21779,140991
3510,140992
9712,140992
18816,140992
27026,140992
6129,140994
3522,140995
3523,140995
3716,140995
3718,140995
17602,140995
10312,140998
3574,140999
11513,141000
14331,141000
25731,141000
5172,141006
10723,141007
10724,141008
10985,141008
7319,141009
27844,141009
8309,141010
8310,141010
27921,141011
2953,141012
25851,141012
20305,141013
3470,141014
3741,141014
27539,141014
8930,141015
9246,141015
27800,141015
12616,141017
12912,141018
12912,145124
16047,141018
16047,142100
16047,145124
4449,141019
18508,141019
18508,141278
18509,141019
18510,141019
27050,141023
8451,141030
22121,141031
22121,145136
8912,141037
8912,153608
6422,141040
19011,141040
18000,141052
4508,141060
4508,141515
5719,141060
5719,141515
5823,141060
5823,141515
11056,141062
11057,141062
6646,141102
6647,141102
6648,141102
7380,141104
13337,141104
21772,141106
7831,141107
12860,141107
17791,141107
22959,141107
13800,141110
5180,141112
27040,141114
14297,141115
20398,141115
12809,141142
12809,142601
20749,141142
20749,142601
8450,141144
16489,141144
6611,141145
8444,141148
8147,141149
12759,141149
12760,141149
18166,141149
14441,141151
6596,141152
14170,141152
27624,141153
14721,141162
17723,141162
17725,141164
20162,141164
22091,141164
19854,141165
17489,141167
16522,141168
18161,141169
14219,141171
14417,141174
3345,141176
4219,141176
7483,141176
10879,141176
10880,141176
17358,141178
13514,142994
8680,141180
8685,141180
17485,141183
8467,141184
8468,141184
12165,141185
14091,141185
14343,141185
20160,141186
5690,141187
7036,141189
22063,141189
8579,141190
15900,141190
15909,141190
14453,141194
16478,141194
17726,141194
17727,141194
18216,141195
18160,141196
8473,141198
8474,141198
8475,141198
3144,141199
10727,141200
18742,141201
4792,141202
14483,141202
8476,141203
8477,141203
17938,141203
21521,141204
19714,141206
12859,141207
17705,141207
26180,143940
26181,143940
8227,144748
4211,144748
12770,141210
15003,141211
7965,141212
19111,141212
19112,141212
4214,141213
21070,141213
20742,141216
15667,141218
15668,141218
3102,141224
25944,141224
3642,141226
3864,141226
3373,141233
27387,141233
21838,141234
13896,141235
13897,141235
25751,141236
3369,141239
8563,141239
10505,141239
27410,141241
13934,141243
17820,141244
18387,141244
9805,141245
9374,141246
3610,141247
18968,141247
27000,141248
3405,141249
3707,141249
6312,141254
20290,141254
11551,141257
17412,141257
17566,141257
10840,141262
12726,141262
14333,141262
5797,141313
5798,141313
26379,141327
6881,141364
6881,142179
6881,155598
6882,141364
6882,142179
6882,155598
21602,141376
26104,141379
26381,141379
26384,141379
26385,141379
7630,145087
18386,145087
4249,145015
20985,145015
5940,145015
26399,141401
26120,141402
26121,141402
16722,142622
21728,142622
12774,142622
6690,141443
13439,141443
26522,141466
11560,141468
11560,144404
11560,145011
23944,141470
23944,143861
23944,144393
23943,141470
23943,143861
23943,144393
21129,141489
21129,143180
21130,141489
21130,143180
12058,141493
12059,141493
4193,141494
18630,141494
12049,141499
23724,141499
26204,141518
17521,142676
17521,145206
6117,142676
6117,145206
18326,142676
18326,145206
14485,142588
14485,145119
6949,142588
6949,145119
14361,141525
24321,141531
27250,141531
19959,141540
12923,141559
12924,141559
18486,141580
18487,141580
18488,141580
27006,141580
23861,141616
23862,141616
5404,141637
16250,141657
1364,141658
23508,141658
23509,141658
2523,141666
23703,141666
14686,141680
26129,141694
24110,141724
26133,141730
22010,141760
19606,141762
19607,141762
19608,141762
24007,141777
26218,141779
26221,141779
19031,141782
26220,141782
26349,141790
26261,141793
26262,141793
4285,141795
19970,141795
4696,141796
19971,141797
5765,141812
27080,141812
26419,141814
26231,141815
12200,141816
26320,141827
8673,141831
13777,141831
8714,141832
14409,141850
27769,141870
6757,141918
24349,142032
24349,144230
24350,142032
24350,144230
11111,142045
20542,142057
6567,142598
7046,142598
7047,142598
11755,142598
11220,142072
6976,142086
6977,142086
13839,142086
16438,142132
6409,142575
12658,142575
25701,142136
27583,142136
26095,142145
16646,142146
12280,142170
5471,142177
26166,142196
5560,142201
5560,142217
19594,142201
19594,142217
5559,142201
5559,142217
23931,142225
4695,142226
26176,142227
5861,142232
16865,142232
25525,142234
24088,142237
26412,142282
12134,142591
12132,142591
12135,142591
19073,142335
12437,142345
23912,142374
23912,151268
6637,142378
8784,142378
16605,142378
14351,142688
12483,142413
5057,142429
7992,142432
23887,142437
4325,142439
26184,142439
16512,142608
24322,142481
19708,193498
14679,142547
20870,142547
4235,142578
4236,142578
10877,142580
12119,142580
12639,142583
17717,142592
5435,142596
12375,142596
19055,142599
19059,142599
19060,142599
16520,142609
17491,142610
16056,142611
11105,142612
17457,142612
19056,142612
19057,142612
19057,143003
19058,142612
22089,142612
12781,142613
15833,142613
5680,142614
10831,142614
16523,142614
21518,142614
12225,142615
19541,142615
197,142617
480,142617
18740,142617
10649,142619
10650,142619
13154,142619
27020,142619
16477,142623
16723,142623
6676,142624
6676,145198
16498,142624
16498,145198
16485,142626
16488,142626
2189,142627
11701,142627
14694,142627
20628,142627
13034,142670
21455,142670
26863,142675
7339,142677
24042,142681
17961,142687
20439,142687
22071,142692
6651,142697
4274,142699
17702,142699
15144,142700
20403,142700
26767,142700
11850,142764
6681,142772
6681,144129
10572,142772
10572,144129
16795,142772
16795,144129
13722,142772
13722,144129
18703,142832
4689,142850
26373,142850
26243,142851
26244,142851
26290,142851
5237,142855
22903,142862
22904,142862
21095,142865
7889,142868
26431,142881
27765,142888
14194,142889
7564,142898
20016,142898
20120,142898
26517,142907
26305,142957
20543,142963
7164,142970
26348,142970
7568,142990
25852,142991
25852,142993
25852,144426
4561,142995
26402,142998
26482,142998
26084,142999
26085,142999
26087,142999
26094,143000
26102,143002
26432,143002
21123,143011
21124,143011
24039,143011
27067,143011
6060,143031
6811,143033
23949,143044
24048,143044
26414,143052
21790,143070
26224,143081
3758,143091
7422,143097
26252,143099
24053,143128
26228,143130
3361,143134
15354,143134
17948,143147
18796,143147
23993,143150
26159,143151
18373,143171
21277,143171
24179,143172
24412,143172
24413,143172
24271,143175
3966,143184
24240,143184
24305,143184
4815,143185
26150,143195
26151,143195
26391,143198
19245,143207
1213,143217
10552,143217
26209,143218
26284,143218
15128,143220
15129,143220
26321,143221
26526,143221
12793,143256
21264,143269
26392,143273
16925,143280
11079,143288
12391,143288
26311,143295
24182,143313
24059,143318
23750,143327
23751,143327
25572,143327
24532,143333
4187,143342
4187,144522
6689,143342
6689,144522
19583,143345
19583,144191
24377,143345
24377,144191
4314,143347
15132,143368
25204,193338
3027,193338
25061,193338
11496,143374
7860,143378
26185,143381
26136,143382
17479,143387
23569,143405
22818,143409
23762,143409
16252,143413
23049,143414
23787,143414
25513,143414
23741,143415
16264,143417
21943,143424
26192,143443
20997,143444
23270,143444
17744,143475
25540,143481
26438,143484
26924,143500
26925,143500
22816,143511
22817,143511
19681,143514
26091,143517
26092,143517
4256,143526
18447,143526
1017,143539
24547,143539
18798,143545
18799,143545
18800,143545
26216,143555
26435,143555
23387,143560
26217,143566
11555,143569
19370,143575
19371,143575
26816,143578
24383,143602
26386,143604
26999,193528
25292,193528
25126,193528
26197,143613
27694,143625
22907,143630
22909,143630
26420,143632
26498,143634
26415,143636
12044,143637
4074,143638
26423,143640
4643,143641
4708,143642
12606,143643
26163,143643
26489,143643
26474,143645
21236,143650
5081,143667
26079,143667
3982,143684
26406,143690
26411,143690
15028,143691
23040,143693
23274,143693
26450,143698
7516,143700
12054,143700
12392,143700
21694,143706
21695,143706
26237,143716
4309,143749
24160,143749
24414,143749
10602,143773
23041,143773
23042,143773
4197,143776
23280,143776
23281,143776
26565,143807
14189,143814
14189,146146
15834,143847
25340,193504
25339,143849
25339,193504
27207,143941
26622,143941
26375,143942
25038,143969
1789,193517
25130,193517
25037,193517
19032,143978
19625,144005
19626,144005
26372,144006
26534,144006
24304,144007
26109,144011
8632,144052
21850,144052
26194,144058
26195,144058
26132,144063
22826,144065
22827,144065
26299,144066
26338,144066
12581,144067
19678,144073
26198,144076
6207,144083
18924,144088
7051,144089
3410,144098
26203,144099
26067,144100
26068,144100
26171,144100
24803,144101
26051,144105
3382,144109
7583,144109
4707,144134
11599,144143
4612,144146
21978,144146
19564,144147
19565,144147
17419,144164
26263,144166
24626,144173
24626,144557
24776,144173
24776,144557
7922,144178
11227,144179
19616,144179
24757,144180
27489,144180
26063,144181
26096,144181
23178,144183
14348,144186
27029,144186
3958,144193
24016,144193
24221,144193
26183,144195
24823,144199
21253,144204
27085,144210
14412,144213
26167,144216
26272,144220
11992,144240
22829,144241
8670,144243
23698,144244
24991,193608
14176,144253
14344,144253
16265,144259
19767,144259
25029,193527
10508,144273
23773,144281
23774,144281
23775,144281
26354,144282
10548,144283
26112,144284
26417,144290
26418,144290
27337,144290
18906,144307
18907,144307
18908,144307
26088,144310
26089,144310
3616,144313
22001,144314
26285,144317
26510,144318
4303,144320
23084,144320
10580,144322
24550,144330
24663,144330
24664,144330
26345,144334
14221,144342
19218,144342
3576,144356
11003,144356
26511,144357
20737,144365
3981,144392
3981,144473
26407,144397
12016,144398
19369,144398
26207,144398
16246,144411
23066,144411
10271,144415
19333,144415
18493,144416
18494,144416
10626,144417
13108,144433
13109,144433
13751,144433
19509,144433
26799,144440
19711,144442
4155,144443
4156,144443
19500,144443
19501,144443
21122,144443
27083,144443
12722,144453
12723,144453
12724,144453
8286,144456
3728,144457
3729,144457
3730,144457
4715,144461
26201,144461
26202,144461
26245,144467
26323,144467
26491,144471
27073,144476
3789,144486
23102,144486
23103,144486
23757,144486
25024,193514
25181,193514
21238,193516
3323,144527
25064,144538
19675,144549
21506,144549
23432,144550
25557,144550
13838,144553
10556,144560
10557,144560
10558,144560
26351,144560
25071,193324
25070,193324
25072,144569
25072,193324
14377,144582
14636,144582
19886,144584
5695,144587
26229,144597
26359,144605
26090,144617
24140,144618
27291,144618
9101,144651
26328,144662
26329,144662
26330,144662
17643,144670
22887,144675
22888,144675
4296,144679
11387,144679
17061,144679
4586,144681
4587,144681
23880,144681
4119,144721
18895,144721
18719,144735
26313,144747
26398,144747
26505,144747
26506,144747
18348,144757
18349,144757
23929,144758
24109,144758
15393,144759
23860,144759
23863,144759
25091,193503
23311,144761
26424,144765
11295,144767
12585,144767
14376,144767
20734,144769
10928,144771
16259,144773
23582,144773
23583,144773
23584,144773
3785,144781
7575,144781
24689,144783
5694,144795
23812,144795
17458,144797
23855,144804
22892,144807
24655,144808
4317,144812
17734,144842
5393,144868
23823,144869
6335,144908
22964,144908
10553,144910
10567,144910
27069,144910
26097,144912
26473,144912
23181,144915
23182,144915
23727,144915
3028,144920
4024,144920
24913,144920
25145,144920
25246,144920
25202,144923
25202,193510
24921,193510
21380,144926
26371,144939
27075,144939
26147,144948
24973,193301
26514,144964
25336,193508
26485,144972
26213,144974
27757,144992
6340,145003
11782,145004
17738,145004
18993,145004
15024,145007
17661,145012
5573,145014
17724,145014
17728,145014
5686,145016
18220,145017
21071,145017
14358,145018
5681,145019
5716,145019
12782,145050
18015,145050
19852,145050
19853,145050
15143,145126
10760,145170
10760,148852
10759,145170
10759,148852
21086,145170
21086,148852
19582,145196
20732,145262
18819,145263
4345,145265
14985,145265
8796,145600
4343,146097
8210,146097
3726,146103
26955,146107
14500,146137
2655,146139
2657,146139
26052,146139
24919,193521
24920,193521
24154,146161
20316,146174
27293,146175
20889,146181
20890,146181
11880,146185
26946,146185
11673,146187
2249,146202
2249,146206
4234,146209
15009,146209
4580,146235
26640,146428
11583,146514
54,146518
21039,146518
27103,146540
18962,146568
2985,146575
2985,146576
6695,146575
6695,146576
13736,146575
13736,146576
21970,146575
21970,146576
16118,146578
16231,146578
26606,146585
26584,146585
26590,146585
3245,146593
21609,146593
27034,146596
26428,146615
25809,146703
3093,146716
47,146737
2110,146737
10388,146737
22136,146737
11107,146749
16837,146765
16838,146765
25937,146765
27907,146765
7814,146766
18416,146767
15735,146784
3374,146801
3167,146892
3517,146892
20835,146899
20563,146900
10435,146903
26158,146913
10604,146914
11495,146914
5292,146915
20871,146915
25291,146939
2142,146948
14629,146948
17838,146955
20568,146967
20570,146967
14894,147005
22201,147007
185,147013
8513,147021
19552,147021
20899,147038
6975,147049
3795,147050
20891,147053
868,147055
1394,147055
2101,147055
7607,147055
19800,147055
26828,147055
22435,147058
1845,147059
17882,147059
17883,147059
5187,147065
19949,147065
2751,147071
2752,147071
6041,147073
5100,147091
10103,147095
10115,147095
18133,147095
1714,147100
1714,147103
1715,147100
1715,147103
8922,147100
8922,147103
4776,147139
8078,147205
8831,147205
11138,147205
21831,147232
21831,147351
21831,147563
14939,147238
14939,147778
20664,147238
20664,147778
27132,147239
17549,147244
25979,147244
19775,147249
20519,147254
4359,147255
5488,147255
5489,147255
6038,147256
157,147300
13921,147300
9085,147342
17311,147343
16067,147344
17210,147344
9930,147363
9894,147377
9895,147377
20653,147378
15560,147394
13981,147413
13981,147415
13990,147413
13990,147415
1378,147414
1378,147423
10343,147425
13986,147425
15561,147425
14185,147431
18239,147435
17211,147443
5495,147444
5495,147682
15808,147444
15808,147682
17555,147444
17555,147682
17556,147444
17556,147682
26995,147448
26995,147618
4195,147452
7907,147477
7907,147643
16419,147477
16419,147643
16604,147477
16604,147643
16854,147479
16841,147494
7916,147500
16418,147500
16855,147500
20217,147503
5133,147508
16208,147514
8792,147516
10313,147518
12381,147520
12381,147758
22012,147520
22012,147758
17762,147528
15519,147531
15519,147612
15520,147531
15520,147612
15698,147531
15698,147612
10511,147540
15569,147540
20666,147540
6807,147574
15811,147574
15812,147574
10210,147601
10211,147601
13461,147602
26994,147614
6440,147623
6445,147623
16945,147625
16947,147627
22505,147633
18809,147676
5392,147700
10298,147709
11128,147709
